place_id,name,address,latitude,longitude,rating,user_ratings_total,price_level,all_types,search_type,area,business_status,photos,all_search_types,regional_types,primary_cuisine,specific_types,popularity_score,formatted_address,formatted_phone_number,website,opening_hours_text,detail_types,specific_type_1,specific_type_2,specific_type_3
ChIJFRPMAWhfwokRSUZY5yv2Jpo,Los Amigos,"2273 31st St, Long Island City",40.7745211,-73.912423,3.8,241,2,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcK8nMWU3LOI4TUm1EWJ0bm-RlV4h-wxkvjsTIeKhjfsIxNnQmovNlkOfqNmJnuzVhW840Q_V1RUeCfGcaGGbQ-o9JY19Apg1tlwsRtKe3n2rzLzDiBKTQeLfJiweTPGr3xZwk_jOSABPo7dcDhIDAqvzn396zrH4lnxrRkjUVcOha7-JjvGoYFtUA-0NAtJ8xEqhMS7b71Dh06pcxlyTjumK4zJJWMfN9BQS_iv9T0QYp9CmWbigIPvNeRD1_Rn-T3gpQY_dMaqMaUIg3-Q1YM6nu5rFkOulcUB_0PWP7dhz2n16bM'],"[""spanish_restaurant"", ""mexican_restaurant""]","mexican_restaurant, spanish_restaurant",mexican_restaurant,,915.8,,,,,,,,
ChIJbfjgLlhfwokRbPAydjh7ZYc,Taco Veloz Astoria,"3401 36th Ave, Astoria",40.7555377,-73.9271378,4.1,68,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcIR7PxmskuKOkdwtTNicP0G9wCJB0rUrIES8kWrF6YdZsHo4tfq1NTPa9hBGI5jvGJALdhOb2rNV1RBpLEEb6321YhOpzdzFhd-RvralpoC_hu3-IuoNr9ld5-7LS3rTT7l5S9Vg-rN2KmLL9nb-mSktmU6B1k0IKnFk6SAzASpVwiV3CkgmWR_yPFOOwgDH9vdTIBfhtjlqnbLSwsHSCihvr1EqEMnALxm16GvBupg9CH5k0nnJ1-Z5wS9PAN20BA_bJKZVeNpbM_5qTaVxokyP5l1FEHWhHgvB1BESY9tgv4YSc0'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,278.8,,,,,,,,
ChIJTavX_DxfwokRdq63u-PNj9Y,Manjares Mexico,"4408 Broadway, Astoria",40.757242,-73.915588,4.2,43,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcLrJ4dnK9qzH_JNDsUhUC1u4-7VeWu-5dtspB2qupwmh9DRJlF7FMC5g8Zxi3135dZkBxfWaZNUx7dyb_DRjqCF9yo4z6oIMAQLQV4l6KzVkKujt-QshGLfUk4WW3xZPGBQA9uY7A6sx6mJomJqO4CIkcVv3-2FYzAzMNfAE06xRd2O9TgucY-C81vi-brgpAuk6GwvI1kWBlV9K6QNtVb6ewRui0g5quFp_lJiUyWP7YjdN4M13pgpkmo2xdaLrnyYQL08OpkVWC7x-1GH37u28JsCDusnwUfvUbdGED3Oi3lT0sfC0bWz3q3gwGN-fPn2qi8KEL0IP_OlWMQb9neoG4fG6hZAvUeoVDiH6B4C2pSFwE-drmt85v4YIcoTulVZwUnV6tAv9EI4ruG4CE6dv8Fam5C3C5RKswhkvDISitjmoKqGnrNKO_pvFY5R6ctxQjGR3XW3x52179HIzcICLPXZFZz0PtNKNmGN6vbtcll5egAONN8TGFUhhEaEEl79GA1XZEIQ6JQcO2DwX4Kqsf4mXFrt1vodTovvQIaWmCBl2ixKavS063KUVsN3ARCuGg'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,180.6,,,,,,,,
ChIJufKJ0xZfwokReu6FvByJhwg,Frijole Mexican Grill,"54-12 31st Ave, Woodside",40.756935,-73.9068288,3.5,19,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcKNbhF1Zqa5xOPdf_6Zho5yCkXuFar7SkJvTx7Y-Jal1n7pZy_K2zr2MEvTvUYBnKx_N30TNVH6yqX5YHpCTdepl85mktU2GLzdrdroALTO5NTu3-JW4K5ced-DsaG7ArImEFBPMOm6qfqOysq4r5Ch3ViQR2eV-MuVhT5pxYDEIlh0-Vd8oFv9pqjlKeeZAfAYE1_9UpG7QjiMNV8E9fnRFIb2iVsHxvJy734D-UF63enIVGDbwooBUMJW-ybmoQcIkurniAe7vZ9T5v6lq2EGL3bAlwdUZsk7BNlWDlO8jUhMWObe2vIwOBDBX7g2nvwmexY8p2d2zkLE2ZzVc3rQH-bRxdWLdlpwmYTr0ONzRzzz8LPhKTxejNbu0joYWiUml5vKmWYC6wnESgNIA1Ea4gDkhyydkWIbQTwmw6V9ccH4_WBBm16cfcGJoHpjc3LbqmmKsaNu3JGYxqhfiTECqdD3EsKhz58ofK_WEEkZKpHEn0tvHRVJMet_0MKEsG-4qcz1AL7ka8TQ6aHyVK_foKMIOE-5DypmrlUl_XQqpHT2JFabouxPFUcYBq0RUSEueCHjcg2-Fw'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,66.5,,,,,,,,
ChIJ901xBzZfwokR8pgWQfamf30,Mexican Deli,"3113 21st St, Astoria",40.7668496,-73.9300254,4.4,96,2,"[""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcIcE2tjaDiIIr6wWEt-I9J0Dsy6WKizCHH3IDfa4oAttrKW-XBjbK_Fx1iuRjYXnjyYjulCPcCzOwzKkfHZ_LJ9nQW5Pz0k2RJY0CIiGcN0r6mEZPs0yMZzmUKccMFKraqtuuuyaIm1AsIqxqe7M4EZJFQyufgtNsR5U2zgb5r1K8LlL4gyNZIZ4xGw53XZNVyg8matu-286xusZxTDomaKgBeto-dxll_uZV9Vm02e2y4IdFWQmqLH4JPLzCyq0Jo6lZ4dnifhkTOGGQ8UbyBVLH_-QW3RYvNHvDXg-3ik8fboQzYUEAFbDE5SDyG6bAY3rBNTmRWnZD0assOqFbwv8-aWPjONce6qPFC3DAfDK_ZOjKjVFhsvJLrVrsB7Mb2ppUAxZwHJx3wZOAU4lHd8BGDdtw8fScloaXqVxJ0pVIeCUgRdTCVuknYdSHDkVaCSJAYA6V8I91HRIh_xbclkCfxgsBm1eAlkhGBS354xnVLcffzM9RTT__YTN1g5ulGG-9Fn0uEuLmaZ8COuR-sYzyveJjzhplDIozHJIvoZxKdfqJ1piAjwDuu8r7x6Zpa0yQgp'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,422.4,,,,,,,,
ChIJpQVllDtfwokRQQk1e9Y1MWY,Las Margaritas,"38-01 Broadway, Astoria",40.7593964,-73.9196065,3.9,772,2,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJbSKOg4aPjzx5v1AQTnBXx9D6b3snLM0mZeTN3DyX7bCVc4BnsJV8cBiJgMbdcJMWiJWv0dKqvqLJucad3zVyDBegAGyMEiPutl6RRoRcwp7_3eobcf2u-107OEL-nty3zX9cAcvIQm8hp3gStQaNzL_P0ouuOj5i7l5GbinK1fTjELEj6kuxhZ5IjoZqCUG4UUMOh1OXXlS3VJuAFXkHj41zdDx0wV2q5XldLE8n36pCZrPEepA9IJ5W_zVHjnZVnLz4eh-pTYXAMupO-JdOqkcvsVRC0jr-3_Dwnoje813UciasRLoXVO9b5X0CwRQOCWZOub5zXbiARZVOq1P3LDbnfHPQ3BTgZ6vEgXOq84ZoDJe8M_xUylbgLo_SIVnwVjrVunYRvbcOHd3z8lceeQ8z-1X1G46gr8qzhE4s1mJa4kujiuU3-ImlkC62Scaz3yPSTkztKRv-rX8NG9q1yZHMm18YCodKjoGI_ZPNBNuOQnhGLNwylRMWtKLjkKa44TuMRMmeNFh4ymDvZBfIO4VUrB0JE1YkbDqJfAiZNKqYXxlSN2GMuk0L675uGR82Sxg'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,3010.8,,,,,,,,
ChIJNZMckVVZwokRG4KdwN8rSeY,El Gallo Negro 3 LIC,"4134 Crescent St, Queens",40.7514892,-73.9399875,4.3,175,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcKrat2eNGhoEd3UhtN6MIXyf_ojiDlCDn9zd7VsMkgu-XXATDPbJW4nrisGBPclvAeB5QGhs8qzGesG40FBxtfts6DfQ2lM1EWxANxWNpOIjHk_UVlHrcpPZTwhMdEO4isXdr_7wvZNkjLux9hCKeO0UGrD8r5EdjO2O5srzNZrzZDrMDvrTlveuyvm9Pc4kwnYjqgOOf_GDNo1dchJS_7JI7l05ZdyQ2FkFPFL4Ih4LksVsUmB7HaRCX1wnMfG0XgAZQGr8503p7sMPd7mLQFu5L8qlcZlWbgN7JGEHck0NbUjQgK5NeV0SolpH9uoS77xqSjwbZ5yRT4LEe8T_ulODSJiSZbkbbjvQ0Yw6QiCShPs_DtcO6Ksp6TV36aeks6aLw8S7EwzgHypf93p9RB_xNv7ZFDOT77InguLWI8wdXQZ81pcbcTd9FSqtgFqle2wEdgjtwS2Lg9kGOiLfEBpGnAmBqbf2NQHitZfnUPSFlkNL8aGVSFN38iBD5kbeX8Sd6ldf1Y1y3TeImToAodZNF6hInkv-3it_Zt121PaqSGb54Cb_cLPOmvFzGQi6343F2IM'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,752.5,,,,,,,,
ChIJF2OGpzhfwokRyWJDfes2-GM,La Cabaña,"3318 30th Ave., Astoria",40.7657328,-73.9191766,4.1,77,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJWH_VGfVrNG3iZBsM4znfNlvlQS3ftL3cri6NnyQmgVtuKJPuHr1h0eY30fe_pn0DVO4kpe_ZbRXcllhm65AaYoI601h6CcVtY4PxWA8BqN5UBTN0AAetlyNeNSknQKIRgvN29Vh72XbU2R3Ayekjw7Rk5UvNAJYgd1wJU2aUpGxTDgOdJXpqIuNHjlDHJ0BdD_lSccuOcC2-8o-nE6QAhbekM8jiXsEdzcFxKuJDHvVTm_q4MtWkrXiw8qhbfSZkeJNE5OEDLAqYemzmNffDHoNIzrPKpGbmGEJYk9OGZ9w2aQblypSbG48jyCNL0NU64WsUh2JCmVINlLGUkJ9_yY042K3lqmfOtlQG2_FtXARDip_Rkuej6JMXMQHVO9FDE1gGNuA8-ZCDxr66_Z9pJLqVloo63_tMJfMO2LEG3gYRrhLzj1bhcFmFGNS-ix4iFzdcIxEN9ondD3nxOlqWYmo1EvItmuucMh8V_TLaDYvHcrKkrtCSAvuI9fra-cCrMP-SBjWpSY0TOw1Za3RYIVs9fbRIyzZBaDTH8D3r-YTsT5RmY-KX_gKZc5izT2d6NAhz-'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,315.7,,,,,,,,
ChIJ2cejiZZfwokRIKrT06qn5bg,Riviera Maya,"28-28 Steinway St, Astoria",40.7648721,-73.9145457,4.6,327,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJ3m5RyXu66TrijokXzrv4V3AE_vZSEmWe7hQxfpXBKrVNV4BfhgJX6szFDIXsJBw3kYFHBV2E60X-fUQcijAbXMeA8S0MPH0mfBC3ymY7bnDzVsgcOlUljQDb84lhEayArU8g2DXKCi9L7Uluqk1BGyDl-fDvgHUZWzdbuacdPU1GvZofnpYl_rVQWghDrrMuTzYuN_56RIfYJIQp1noNg3dpTXzoiswLqvmMvF125GQaEqlIHfvCbg8Zv-3m7hCVoaBcDreR0Vcys2KkfL8eIseEiT4YfujRLu11KYjlENf3qREs'],"[""spanish_restaurant"", ""mexican_restaurant""]","mexican_restaurant, spanish_restaurant",mexican_restaurant,,1504.2,,,,,,,,
ChIJ1bbdeKhfwokR6GLfN2shexA,Chipotle Mexican Grill,"3173 Steinway St, Astoria",40.7593753,-73.9182949,3.2,334,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJFMyH0B_6o-YuwpuabOMm2AgmG_OXaLLWidAvW2IKngkZhVOC5IZIARZ8QwAiamU-q7XldotvR9v1kWk2zmeN2cWGhYbMPNL00a2GxYlX4E9avQDXBUB_5h6VgI0pB9OQes64EnDhoHfzXPdurAdalWv3c8AI8U7_HI3bNnUuS4YR814ltBqK9UN_GTvo878qjJHj3SW_jMq-IEVNhYZk2yBzasi_pnqJqwzCiW3yjc6BqqR64tiZMmSr1a00GUpxNnftM8OvDCBRYLLA93b9m3y8cZGu58Qbjsj-g0jaWIPbfBMk'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,1068.8,,,,,,,,
ChIJ8VvQiXhfwokRTVVWwhh5Xmk,El Tri Mexican Food Truck,"28-01 Steinway St, Astoria",40.765309,-73.9136014,4.3,36,0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJFfFFp5F_eo7J6HiJgPac-gByX2kb7DIJfHesYAyl_PWQ7MtnlhY8LXbodDS_JKzeFdtHAyfLmxULVkTYlHQ7Tl1cq-5yF75dm1xsUhldZ1vC6swXqqVMn02nMKNJIlxb1B7oMbxrIQbtcR6EstGSDrRzjlY7OQlwOQAZ-KDr9k35MahJ9en0wl718Vs5BDPGYehqLsVUbbYSQjBNQbBfIImAgCzf6IyhONSdJ_WiuQS9moOhLh2kw7XOvd1bRed9Ah0p_6tZAsQUVLisT5k4jS57ntXHzs2_RHhxlxmTKctkC6MNCZnilfhaWvwlh8cLxsKjoG5wHRO172fsk1nNgzqnONPF4aU4CCLiCe1WeAUHx2Anl3gkxmAGI2o--HOUb6vO-CD9bgm9Hu7NHWsuM9Ic4L1IvdK5oGaF9bZH-GHWyxnDWq82lmvj2CCqH54G9cP6ct2AjoCMRMypToWjt3Gp1Nk4BOMhvQc276Yk_3Irri9Zr5uVtyU5sRXDjyysGlXSRn5Mkl21kY2OW91y-hl8GYCNmfDxEQjDbVtvP978QuSbrnJjkfI9T35YrnJ5kwHNZ'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,154.8,,,,,,,,
ChIJNZGvMhFfwokRf84uuM2jEPU,El Rey del Taco to go,"32-03 31st Ave, Long Island City",40.7640053,-73.9222536,4.4,65,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcLPy84EWE3pB-m04SQMGL7--kPmLmb39mnlp24q_-2e88aWpsH5PZKbYUETJHeh8_WzIrLcXngVSinP2IV4W1vNMMi6HmeahtZmmAD2_CPSoM96e7QQT_C48AA26iZoLmY2psmF5IpGA3NglYsTHgcpohlschbwtqRsSntLaUC2j7xzdk4DJZZ72Ye9hxAltJVB-43UTJgqWqsPVVKHt2TiaYgB16TatKx3G1Hk5EqAUEvMYYMbAfR1G8OQR7jPcjsXFlvnula5Y5JlGYuo4qNLexNAx-WNg9TMC9-LBEFHofajoyt2JOg_tgc8ayI9onmRj6GW-iKiARGQxq9B1orYpE_5xYVkhOgtUdpYAd7Zona9gJ_ylLUQ1E9x9QObUjat9fuMHBhoI-R2l3xaxOWS9f3sH58xLlWIczxOR7wX-xTP1zir-mthhY5eEC__nFO-cwjXNBFQDe1OGF29YrbEDp5Y6EJfDCBxRGLH9WKLR3yiJ8886O3gWSeyrMfRyO4nSmAJisyOn0TOT4azbwCo6ZR7i7Kx3ne-4z97noXu3pxHl4O7Vv0bCD74ntVJZjnsVFDaErQ8OA'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,286,,,,,,,,
ChIJsx3Cx0hZwokRB5_9kHuVN40,Veronica's Burrito Bar,"25-02 Queens Plaza S, Long Island City",40.750371,-73.9405699,3.3,7,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJd94sWdeZeB79hejblK-Fb1tr1byHS7ZwmcCGjpMnspijkc8BeahYVrPyhsiJT52VcJYp-I9b2S6XjGE_YbedgoS76mzLsCuLEupO90XTp_iXXiOnbpZZfPi_ZLrUtqy5J8xDIdk9X2Eva-_2743G5E6Kw8uxu9av23g6XINDCujwfBdaKvJZ4_utGqRHTmJpkjawaMd3VwUfuiuFHAgQ6D48_mUJ1Ppv8igJiNJZsE-F4CJiwDSxZ7pGF8qW1zReu2XS13VBfRJSs1f-JNQp60iNishenxWLdTMNlXl8iX1MoVHhz_qgvLI6t0BjtoYDjxCEst5U-zCXn2xxzsLqrL0NYIa3VM5wBCeKk9HD9A3JZFKtkH--PkzM5UNBfD-l0QXrl8jUFiyfn-7gupNSTnsT2UTwjEHQcJvulgRyVOJHv0gRdsnK9bRI0AFGSy-Qm3dF7nMbEdNXRLjpkvDno4IGNJ7b7lDCooqPab6kYfLyo-eja_6syUwuDUcKDIg4z7v73aL2DlMiGP2mT7Z0Q9dC6kNv7LhayxbhDeeHRHL4Ixxd5SM29A539z3_4bJqSvoYm'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,23.1,,,,,,,,
ChIJT_u98g5fwokRuvVezU-XDMg,Fresco’s Grand Cantina,"28-50 31st St, Queens",40.7673434,-73.9212559,4.7,347,0,"[""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJKYWoAX_I0HIXBPqlJC-xu0UHSE62rfg-QPDqEizmByXv7ywqtxvt7gXUAZJFQLyaHieGmqsJeyyJQZRr6-Ijl4tLujEFpw6DlrQo0p14w5Y3aRhTiiLY_ugTFc5SbgDR4WpPg1aNwUHg0B5y4AMcrLCF1Zo-Gt0xFsHuxNBSUfBxfmVCpbrXSFke61zG66RFJgmIU7NF2Mu28TP1sPBn__pvuUIbqa60IbGAhoK1B5xUHlmW8fcLUmVk5sBblRoJkOrSoxIvoVALK2nRRHBkRaoiAhdgCbRyVPex-bRAbzuzX1k4ionL-F7nMeRfnzgToFLonr5VTnLw4QqscEqk3ekbtVMIxHJJomt1sVoM9eOwJANI-oeKXbR1RuxMIPt2PZvWPxuYh_4UcqxJKfBdQxrQBSk4SThZ-YPeOd9rEllE2O95SDOk4AAPElLNEDawCWsSK8XzswA-rOmIvCAE_yAhFRm7Z7wcVjBr1DYQkHjsvIIe2a2cez1TIorHJLqRMuARi0MutHwTWoyFaLQkjGpghPnvFKpchVke7F4tzAPHinBNGRTP-WY1JxdWS4_UlvQevv1zJjA'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,1630.9,,,,,,,,
ChIJTZrgVy9fwokRafPdBjQ2qD0,La Troka poblana,"34-41 48th St, Long Island City",40.7523857,-73.9144929,5,5,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJnpJWpx3ClYQ-vqT1ETBLy92zHn47ORmMtG7N3tyBEsmcypRndUE5D0Q2oBGZcJp8dYoRF86g7loYQ6Y0HnDpacWWw0Kd4jfllDrApdcZWhW-ct6kFNjJ8NSFYv43D09-r-Mg27Ef0q-EYhvk2s4MD4YjEAyVUaia_p0_1JFmhcadkQrNgU_-ATd6DpE_qzqJOQA1yAbyOaoLiykJoxZa_ww7_z5KIBhXNR8DvFObijUOH3oE4EolWn9CFIbSgxt4dqN5YlJ110qrfHyqHlXfYwA6nTIR7k02gx9BWjhfzCLSX2mI'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,25,,,,,,,,
ChIJc5HEbBNfwokRuutZfcuNEmI,Chipotle Mexican Grill,"2206 31st St, Astoria",40.7759687,-73.9112081,2.8,190,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcI6RSK2jgkAc7B8ZHjgiLS9CTKlngcNgKoD4n6c9t6LUa8fhpf2fgCACEBdX11VEs0nLVPnw94gGJ3oi0ATxQZoSw9F-P4Xj1V8TiY7sU7Ek-SxN5OldCw8RcpoTdLke20hxc9WeYtp09J1xtXBfaFBnjJLYKjI5QwJ5IbPIRnwseq9paB1x3qrcwvcAjnbN9Sy1bLDK_kqPdWwpOqtOJq7kS6gqM0vqPPt3gJmXGJQeOhlPLINxZ4NST8GjBgqVPryW8XxwmiVLOCsF0TeUd82dBT_1GY9vyj0FNd1CixoDnmB0rM'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,532,,,,,,,,
ChIJOczWrE5fwokRac8h3Q8SA0k,Mary's Grocery And Taqueria,"1213 Astoria Blvd, Long Island City",40.7722315,-73.9295783,4.5,71,2,"[""grocery_or_supermarket"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcIGgdnhfG3kHuTlJzj4W7LdWBj7nFlEE61YfqhoiXxlGH3-qbuyvstqnDsU49WKuCo1RSILoOR4RK6w6AL5jZNbtnNvYiM1axyWmFTv8W7E2Y5z5_Wf4fyi_I987mVKajF24SReOulMJwLnrfqlnnMLGvHw7r4kG3XECIZJkI2diqDGCaCsN_KfrkP2aTB2IBdCt8CcISYr_nwRGwZvk14R3h8emRHUcjYc4VED-rg59sA-HWsJMXxhGNfL6Fcc2gLKiOta5yVRzDLFBfP2bcKoMAzKuguf7MrdzbSPTLyC2wIrVhk'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,319.5,,,,,,,,
ChIJdacri4ZfwokRbhlbnCidnqc,Taco Tumba,"30-10 Steinway St, Long Island City",40.7637147,-73.9154483,4.6,638,2,"[""restaurant"", ""night_club"", ""bar"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcK1ia5HrYm7XZivhRkAx8mMM8teE0HSsTUIjIzsFSIvdOdiUQaGNpuq9PiZ871_7fmZu5lCbOd2UIVc7fZtcbd0niUPDolRJxFea7OeMsDewdCW-q2oDecyHIaoW-mhRbm3DzSl1WA3ufO6r20ruIWrfepMQiJugSXvhw453N1r14Jkk43hln3iMIZApyyXBv3NGWWZkSNGzWlcCsT_yM9gBiS-Su2SGkkkbolb9H4t2KUybe1trgJAKuG5OzE9AO0388Zky3P_CsuCJtvCafAIaJcMeHnk_dRf6ohIBedl5jRuynE'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,2934.8,,,,,,,,
ChIJl89sg3tfwokRnUP4EJju5Nw,Astoria Taco Factory,"28-02 21st St, Astoria",40.771154,-73.9271853,4.3,241,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcL98yqrWtRqMNZkv4o6Dwo1k_X2ivcpPKRwfveSmbLW3M5S6XdRsLWEgPgtX2MrWFzsMLCFQW3aFKWLajC24b9uBIa5NRs0XZomitbQ0rb1G8HU7bXzC3vOQM6FPiVPJ3LUb0VlaE0PGT7jK2XnorPHWOOdr5xswYmMfWie0ieb7Au-OLtY4yfxlw9sFVKqCtp246Chuxqd5g1iLudpcyRS2BVjrfz2e-JHnmldJsTEj_gH915ekHtsLt2lk4OXFEfEVkWY-aK2rmSR8fZxzHySN8yzO6HIh_bLvoqziQzcQFtdTKrY4-oyJBYI7Gc17lgTq-qT-XqD_rbWqRfInqbiakZNpr4bG12O7iaz2NTWajYmPwgWAM_iLgIIp1eeTsXrPrFe9DEvRbLD5AFPBqPkyhm4mKlRLswL4TT_qaGP0hGrwl14-plJx-xk7GwuNGbGe37ACLYcq58qWrBi7XHaBG51D95VHqXh5zurMyl8PK5u0qjWGEXQ3xiQMvEovWjofkE-_BB4CwNmZXrNHxJ3gSAt-ENmFKSO8O9HBgXIgvaxS_7XsUNELISmiNSRa6gGiZqE'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,1036.3,,,,,,,,
ChIJ-TC93M5fwokR65jCUZa-T9E,Taco City Cuisine,"4814 Broadway, Astoria",40.7556631,-73.912261,4.6,64,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcKfc5XSBwmNRN5Bw-RMrLeyKXVApV9A8Pd5BcLbCkilBKrDKolw6U8tlGJrmbiZpcDYyFHiu4uzhfaa80U-1d32_xs0fFPp8bRnR9I-nR7hkhXqRqs4J1WIwLGADjrYy9Gslh1xqwsQ8vzZTZyfweYFy_pOPowsXeF_xKk8hlH_Q7es7K7IocLIf_koY85h0Nln2j8rg2U5m74oWQCGfsM0Dsx066-vW05VwT4MB5Xd4TuDOzxO64RIzsHEEBVInxRUCVz_TshYKDVYlQi4n-Wp343BC5dEelqbI5crC0Y7GnVXCU9apkFK_tFHOLFTqfEUreL-fMHVmRBJV7xVGZ2W0QZM7G4WSUpHia-N1Y7QfCO0YKwLAt2Bl9YJ6NuoYTR-H40DOMLM4J4UcgSoQotKbMYF12M_4mvcWovRCFNdZ41MMdSg506TVUywN3D1hpWGBTgaOvYO6oZZ8w5WuhTHmhvKYsW497RQhuNIFSq_6QO5RsgrfPOU90_R_DOdCawYbPGngI6MJJSIx7J4VeiGzixXQMtWIPffjQt28dtZZChFbT3XW35K0nJRcmnTO6Qwbw'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,294.4,,,,,,,,
ChIJZ6N4nkJZwokRVM2gxKsYHI0,Mexology,"2817 Jackson Ave, Long Island City",40.7487404,-73.9387771,3.8,53,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",mexican_restaurant,Queens Astoria,OPERATIONAL,['AeeoHcJcNuL8OCurOT7T9d4mJ_-REhNSDOepGR78nAdh4ITlj7iOnWDIrlpYbejCfrCOkUFeE9DikVBvI6bZwUnFSiB2kYChc6Ir9AeAaWunWU5J3YpGLPEMx79wKQImIh7UdgiGiHQ3HtXTpcmzPkLTCMhoi6Fg7zac2mLHEdWBIbMvtSU64c78i2DrZuex2gvNeAbCBb83RVa5AZWng_Hnrl5Llz8dge23D-uUwKb2rCMGlxGkPj1v5Z93ct9dGIAhe4OQGfZqgYGOfxxal0TPP7IMGqg_5_pEnw0HAlJI_tfvr9D7eB0G3Rr942-koy5PmphUZnNq1nkGCXEzF2_wdGlWbYsSp5CrIS3dLW_kwwPveJTtmYDU1ciw9p-ijpQqVwivxfW8SbN_9ab-kgqv58rPgGc6arn0TagbMI06CybQcT96BFnb44my3NZ8IEamsjPP05cyDIZQGurkzTnHZ0XSGe9rFBgzkwBMWhLP5txMImk9yXZv60JBfJ8ZLLFHWZCIQzEDrUCjtcnXjtijLg3jRH7WQqI-hwbNttFO-A9ru_AhlVPKkM0nP2TWIiaR2DZM0LA3'],["mexican_restaurant"],mexican_restaurant,mexican_restaurant,,201.4,,,,,,,,
